CustomerID,Churn,Recency,Frequency,Monetary,AvgPrice
13330.0,0,85,5,2383.39,2.38021978021978
13333.0,1,311,3,1015.74,2.490545454545454
13334.0,0,90,4,5408.07,3.0282938388625595
13338.0,1,57,4,2445.62,5.34390625
13340.0,0,5,10,20593.62,5.6009844559585495
13346.0,1,362,6,299.4,1.8916666666666666
13357.0,1,157,5,3805.5099999999998,3.153502538071066
13360.0,1,331,4,1553.65,3.477424242424242
13361.0,1,372,2,1450.5,4.438235294117647
13362.0,0,145,5,3884.86,3.361333333333333
13368.0,1,156,4,1121.5,4.687115384615385
13371.0,1,405,2,2297.66,4.004130434782609
13373.0,0,58,5,6330.52,3.3998692810457514
13374.0,1,314,2,422.8,6.044117647058823
13376.0,0,103,2,770.0,5.206153846153846
13377.0,1,296,2,1552.88,5.465128205128205
13381.0,0,13,10,7046.39,2.9842666666666666
13382.0,1,180,5,1387.58,2.4241860465116276
13384.0,0,28,6,4284.74,3.1943010752688172
13386.0,1,314,2,835.46,2.2948387096774194
13388.0,1,31,3,1185.65,4.143913043478261
13393.0,1,483,4,1131.45,4.150579710144927
13394.0,0,15,16,5645.13,2.2441260744985674
13395.0,1,85,3,1180.23,1.9066666666666667
13397.0,0,10,9,2875.93,4.564500000000001
13398.0,1,92,2,670.34,4.044102564102564
13399.0,1,364,3,275.4,3.61
13402.0,1,27,4,1226.8500000000001,2.3658227848101268
13403.0,0,287,2,154.5,4.008333333333334
13405.0,0,104,5,1198.81,4.809024390243902
13406.0,1,327,2,568.92,2.4655555555555555
13407.0,1,478,3,2244.7,2.5101176470588236
13408.0,0,6,84,39465.822,2.48141641337386
13410.0,0,87,7,1743.94,2.2737837837837835
13413.0,1,539,6,429.44,1.8832558139534885
13414.0,1,33,6,2494.14,2.014
13415.0,1,372,4,784.17,2.5163366336633666
13417.0,1,105,5,1264.66,4.0662711864406775
13418.0,0,24,27,9774.36,2.9620044052863435
13420.0,1,49,2,159.85,3.5425
13421.0,0,190,7,3050.08,2.384185022026432
13425.0,1,8,5,3390.4300000000003,2.574293785310734
13426.0,0,82,17,6084.74,1.979368029739777
13427.0,0,20,5,888.79,1.587608695652174
13428.0,0,414,2,276.76,1.7497014925373136
13431.0,0,306,6,2047.14,3.7906024096385544
13432.0,1,471,2,439.1,2.2845045045045045
13433.0,1,401,4,658.3199999999999,4.62375
13434.0,0,285,3,1132.6200000000001,2.1168
13435.0,0,10,5,1725.56,2.596470588235294
13437.0,0,29,3,2024.25,5.64875
13439.0,1,155,3,986.61,2.068263473053892
13440.0,1,323,7,1295.25,3.2228813559322034
13442.0,1,567,3,419.87,7.01
13443.0,1,348,6,1273.16,2.86315
13444.0,1,274,2,619.08,2.349122807017544
13446.0,1,330,11,3881.89,2.701927083333333
13448.0,0,118,11,6634.5,3.892
13450.0,0,24,11,3497.7799999999997,1.5239495798319327
13451.0,0,26,10,6577.3,2.0700105042016808
13452.0,1,159,3,729.8,208.3166666666667
13453.0,1,65,3,781.6899999999999,3.7692500000000004
13455.0,0,266,5,1847.59,4.535204081632653
13456.0,0,55,3,855.0600000000001,4.2156521739130435
13457.0,1,588,2,148.22,1.5599999999999998
13458.0,0,35,11,9668.14,2.5631233595800524
13459.0,1,524,2,1160.4099999999999,2.282191780821918
13461.0,0,38,5,3599.2,1.81
13462.0,1,152,5,1153.85,2.520845070422535
13464.0,0,294,5,2422.96,3.936727272727273
13465.0,1,346,2,931.12,2.315588235294118
13466.0,1,84,5,1013.35,2.745090909090909
13468.0,0,7,62,11343.84,4.115453074433657
13472.0,1,363,2,592.24,2.626785714285714
13473.0,0,232,7,2476.38,4.159016393442623
13474.0,1,136,3,646.59,2.8511111111111114
13475.0,1,91,4,1431.78,2.8886046511627907
13476.0,1,78,5,2061.4700000000003,6.992830188679245
13477.0,0,38,9,2264.14,2.574251968503937
13478.0,1,369,5,2215.78,3.8902400000000004
13479.0,1,100,4,851.37,2.7658490566037734
13480.0,1,316,2,627.82,3.5897560975609757
13481.0,0,8,10,3387.61,3.0998984771573603
13482.0,1,132,2,336.09,2.719
13484.0,1,141,3,790.72,5.074358974358974
13485.0,1,133,11,3019.2200000000003,3.4290506329113923
13486.0,0,28,2,819.61,2.897884615384615
13487.0,0,113,4,680.27,4.161794871794872
13488.0,0,20,19,11834.03,3.5060923623445825
13489.0,1,5,4,449.52,1.417142857142857
13491.0,0,47,26,4340.29,3.5481818181818183
13492.0,1,36,3,1269.84,4.5016
13493.0,1,175,2,618.63,12.89625
13495.0,0,132,8,3890.87,2.083716814159292
13497.0,1,182,6,1166.83,3.035
13499.0,0,125,2,463.79,2.7609523809523813
13500.0,0,22,2,625.93,3.4805
13501.0,1,188,3,2885.11,3.688157894736842
13502.0,0,174,4,677.66,2.9745833333333334
13503.0,0,379,5,1642.39,3.1865697674418607
13505.0,0,66,3,2583.12,3.903739837398374
13506.0,1,216,5,1338.08,2.722098765432099
13507.0,0,7,2,1636.47,3.2383333333333333
13508.0,1,143,2,287.05,3.840357142857143
13509.0,0,49,5,800.02,1.4858823529411764
13510.0,0,83,8,3352.05,3.4650000000000003
13512.0,1,160,4,713.39,3.12025641025641
13513.0,1,26,3,824.59,2.8415
13514.0,0,328,3,663.7,5.06764705882353
13515.0,0,17,5,898.66,2.7492307692307696
13516.0,0,138,2,441.85,4.64375
13517.0,0,6,2,1612.18,2.970277777777778
13520.0,0,37,10,5929.63,4.382808988764045
13523.0,0,99,4,2938.93,7.364351145038168
13524.0,0,1,3,408.86,3.2211111111111115
13526.0,1,638,2,1182.0,1.0329545454545455
13527.0,0,5,9,3661.45,2.771887323943662
13531.0,1,105,6,1433.07,4.529066666666667
13533.0,1,82,3,269.09,1.9477333333333335
13534.0,0,7,31,6222.35,2.8121515151515153
13537.0,1,325,2,717.85,3.2404761904761905
13538.0,0,20,10,2714.03,4.133111111111111
13539.0,0,140,6,1253.67,3.7535714285714286
13540.0,1,367,3,632.39,5.5475
13541.0,1,327,2,785.25,3.502
13542.0,1,276,17,3959.4900000000002,5.561480362537765
13543.0,1,534,2,1439.6100000000001,4.599787234042553
13544.0,0,140,5,627.15,2.451188118811881
13545.0,1,290,2,364.93,2.5207407407407407
13546.0,0,100,3,647.41,2.3376543209876544
13548.0,0,143,2,504.29,2.724344262295082
13549.0,0,42,6,849.65,2.621764705882353
13551.0,1,219,2,244.2,7.390000000000001
13552.0,0,23,19,5971.76,3.7217241379310346
13554.0,1,280,7,1629.35,4.05954081632653
13555.0,0,101,11,6383.01,2.8825236593059937
13556.0,1,329,2,200.82,2.0655555555555556
13557.0,0,180,12,2688.88,2.133888888888889
13559.0,1,412,2,990.0,2.75
13561.0,1,115,11,1803.4,2.3517903930131
13562.0,0,41,7,4248.58,4.306526946107785
13564.0,1,44,37,16498.97,3.5256583333333333
13565.0,0,234,2,284.76,2.0377142857142854
13566.0,0,334,3,831.76,1.6871065989847716
13567.0,1,328,4,1079.29,2.583233830845771
13569.0,0,267,3,497.74,2.4295934959349594
13571.0,0,27,20,3249.4700000000003,2.0578279569892475
13573.0,0,153,5,646.04,2.738769230769231
13575.0,0,33,2,218.75,2.626923076923077
13576.0,0,13,22,9002.460000000001,3.4603864734299514
13577.0,0,48,9,2623.78,3.603206106870229
13579.0,0,269,4,1072.0,3.4725373134328357
13581.0,1,209,2,280.53000000000003,2.8239393939393937
13582.0,1,289,2,241.68,2.862727272727273
13583.0,1,55,2,1445.031,2.382510416666667
13584.0,1,206,3,385.7,2.4201249999999996
13585.0,1,430,3,684.54,1.5061538461538462
13587.0,0,349,3,961.1,2.868181818181818
13588.0,0,20,3,1075.62,1.5417283950617284
13589.0,0,79,5,888.09,7.45475
13590.0,0,50,16,5470.5,2.404891891891892
13591.0,0,104,6,1753.04,4.846913580246913
13592.0,0,105,3,205.51,6.873846153846154
13593.0,1,8,14,5493.29,3.9193382352941173
13595.0,1,416,3,784.48,3.0486713286713285
13597.0,1,300,2,396.71,2.2300000000000004
13598.0,0,395,4,601.92,2.4936842105263155
13599.0,0,56,20,6974.96,2.3583189655172414
13600.0,1,212,2,518.42,2.796829268292683
13601.0,0,111,3,839.87,2.330703125
13602.0,0,281,3,596.28,3.4434285714285715
13605.0,1,287,2,522.67,1.9281132075471699
13606.0,0,143,2,246.63,2.466486486486487
13610.0,0,10,12,1786.14,3.089364161849711
13611.0,0,70,9,2780.25,2.7701612903225805
13613.0,1,352,5,1039.8500000000001,3.9720338983050847
13614.0,0,64,4,1526.16,4.468838709677419
13615.0,1,218,8,6272.53,4.600926430517711
13616.0,1,468,2,283.85,3.0828571428571427
13617.0,0,13,7,1100.27,3.6814285714285715
13619.0,1,444,2,224.94,3.322
13623.0,0,110,9,2344.49,3.4550185873605948
13626.0,1,152,2,707.04,3.7274999999999996
13627.0,0,76,5,1634.43,2.868316831683168
13629.0,0,36,15,10475.86,2.1724657534246576
13630.0,0,5,5,1361.46,1.897704918032787
13631.0,0,43,10,3017.92,6.027
13632.0,0,73,6,2339.14,3.6301257861635223
13634.0,0,6,14,4242.38,3.6760398860398857
13635.0,0,342,3,1928.1299999999999,2.2248
13636.0,0,22,4,646.55,3.6036585365853657
13637.0,0,87,2,678.65,2.3328571428571427
13641.0,1,540,5,1016.47,3.4640909090909093
13642.0,1,115,4,472.2,2.925238095238095
13643.0,0,85,8,1725.23,4.123749999999999
13646.0,1,299,2,326.25,4.406034482758621
13647.0,0,75,6,2197.42,3.2371276595744685
13648.0,1,300,8,1764.02,2.9039622641509433
13649.0,1,156,6,1453.68,3.6659259259259263
13650.0,0,107,6,2197.18,3.4708035714285717
13652.0,0,156,4,1805.21,2.6875862068965515
13654.0,0,45,9,5314.94,2.167169117647059
13655.0,1,14,6,2280.51,3.363949579831933
13656.0,1,64,4,1078.85,2.231494252873563
13658.0,0,104,5,4319.63,4.616335403726708
13659.0,1,105,12,4884.68,3.9295255474452557
13662.0,0,112,10,1868.79,3.937796610169492
13663.0,1,79,5,2047.51,3.833131313131313
13665.0,1,286,3,1711.6599999999999,2.0283018867924527
13666.0,0,187,4,107.3,3.57
13668.0,0,13,30,11539.62,3.5793236714975847
13669.0,0,49,2,243.15,3.1125
13672.0,1,201,3,419.92,3.7594444444444446
13675.0,1,51,2,486.82000000000005,1.9028
13676.0,1,439,2,243.9,3.8346153846153848
13677.0,1,304,2,551.24,3.4912264150943395
13679.0,1,393,3,281.26,2.9604000000000004
13680.0,0,237,10,10092.14,2.83772030651341
13684.0,1,185,4,594.88,2.239537037037037
13686.0,1,82,3,409.04,1.483235294117647
13692.0,0,113,4,2497.66,2.6959999999999997
13693.0,1,274,9,2011.82,4.17877358490566
13694.0,0,7,132,176512.71,1.6370200573065905
13695.0,0,19,12,1652.13,2.530892857142857
13696.0,1,321,3,2020.4,4.635833333333333
13698.0,1,496,2,451.73,3.432105263157895
13699.0,1,55,2,764.15,5.695945945945946
13700.0,0,76,9,1577.65,1.419308176100629
13703.0,1,218,2,425.56,3.4299999999999997
13705.0,1,44,6,1528.01,4.603582089552239
13706.0,1,202,2,631.17,4.399210526315789
13707.0,1,167,5,3365.86,2.9416774193548387
13709.0,0,1,10,4182.51,3.2805833333333334
13710.0,0,323,2,329.04,2.198571428571429
13711.0,1,118,9,1792.26,4.236630434782609
13712.0,1,146,2,766.42,2.7815151515151517
13713.0,1,308,3,740.76,2.891375
13715.0,1,181,17,8153.04,2.3087109375
13717.0,0,28,6,1274.28,2.2259139784946234
13718.0,1,146,2,306.55,5.529166666666666
13719.0,0,105,8,2080.14,2.9896153846153846
13720.0,1,16,4,799.9,3.17906976744186
13722.0,1,31,10,5635.41,3.3255026455026453
13723.0,1,117,6,1194.08,3.4053448275862066
13725.0,0,69,7,1865.7,4.523789473684211
13727.0,0,511,6,740.6700000000001,6.9025396825396825
13728.0,0,7,15,2636.05,5.030198675496689
13729.0,1,335,3,724.73,3.6030769230769235
13730.0,1,35,2,752.6,3.238139534883721
13731.0,1,119,2,610.59,4.2894736842105265
13733.0,1,310,2,487.03000000000003,2.8179310344827586
13734.0,1,408,4,6695.6900000000005,7.573333333333334
13735.0,0,75,11,8288.92,3.1521480144404332
13736.0,1,160,6,2380.2,2.629
13740.0,1,140,5,1582.77,3.360212765957447
13741.0,0,83,2,363.13,4.046
13742.0,0,62,10,2632.57,4.118875968992248
13743.0,0,7,5,912.1199999999999,1.1166666666666667
13745.0,1,62,2,777.36,0.8919642857142858
13747.0,1,273,2,169.79999999999998,4.6899999999999995
13748.0,0,132,7,1696.95,3.3132558139534884
13750.0,0,40,10,3271.55,3.899714285714286
13752.0,1,24,7,1579.8300000000002,3.447659574468085
13753.0,1,187,4,2094.57,1.8841249999999998
13754.0,1,51,3,447.05,2.8047619047619046
13756.0,0,29,16,6024.77,2.9856474820143886
13758.0,0,101,13,7859.1,3.425893536121673
13760.0,0,156,4,1211.94,2.8506666666666667
13761.0,0,79,5,1373.23,3.008690476190476
13762.0,1,118,5,2472.48,1.2048571428571428
13763.0,0,317,2,3502.48,2.416
13764.0,0,44,5,2343.4900000000002,2.6122666666666663
13767.0,0,8,64,26359.58,3.7301772525849333
13768.0,1,626,2,875.97,3.4466666666666668
13769.0,0,22,16,4411.85,3.3892888888888892
13770.0,1,322,4,785.37,3.45125
13771.0,0,99,7,4559.22,2.948622754491018
13772.0,0,139,6,2205.81,3.100209302325581
13773.0,1,296,2,301.54,2.6378947368421053
13776.0,1,328,2,623.98,311.99
13777.0,0,29,52,36021.340000000004,2.3094964028776976
13778.0,1,3,4,1124.49,3.8563636363636364
13780.0,1,70,2,488.34000000000003,2.4378
13781.0,1,150,3,778.83,3.8387719298245613
13782.0,0,24,10,1362.01,3.956054054054054
13783.0,1,387,4,1542.09,0.5589999999999999
13784.0,0,13,11,2416.07,3.4200000000000004
13785.0,1,328,4,542.49,5.6306666666666665
13786.0,1,267,6,3127.99,2.6038793103448277
13787.0,0,264,5,1019.86,3.1293548387096775
13791.0,1,27,2,1516.0,1.2463636363636363
13792.0,0,187,2,263.0,4.232142857142857
13795.0,1,288,4,836.3,1.8262068965517242
13797.0,1,336,3,1179.45,3.7025641025641027
13798.0,0,7,94,66341.26,2.348408360128617
13799.0,1,16,9,2803.57,2.5949056603773584
13800.0,1,209,3,1679.56,2.672876712328767
13802.0,1,38,19,26259.11,2.885066964285714
13803.0,1,155,3,1338.91,2.7432051282051284
13804.0,0,41,5,1927.84,3.1222018348623855
13807.0,1,267,3,422.2,6.99
13809.0,1,205,3,679.7,5.9879999999999995
13811.0,1,83,3,814.5,26.25
13813.0,0,34,5,1783.75,3.926043956043956
13814.0,0,37,2,1295.74,3.53188679245283
13815.0,0,72,6,6426.13,2.728860759493671
13819.0,1,201,6,2642.35,2.096930693069307
13820.0,1,318,3,652.75,2.8431460674157303
13821.0,1,44,6,1379.08,3.507892156862745
13823.0,0,280,5,2445.79,4.955040650406504
13824.0,0,35,11,3045.66,2.8470000000000004
13825.0,1,521,2,255.59,2.7575
13827.0,0,33,2,300.76,4.18655737704918
13831.0,0,38,16,5837.94,4.468837209302325
13833.0,1,59,2,700.41,4.690681818181819
13834.0,1,476,2,324.19,5.724375
13835.0,0,55,5,798.04,3.8451999999999997
13836.0,1,299,2,620.37,4.034193548387097
13837.0,1,111,2,266.59000000000003,2.0616666666666665
13838.0,1,17,9,1482.79,3.151590909090909
13842.0,0,55,16,4098.99,4.523448275862068
13846.0,0,142,3,1106.66,2.6291304347826085
13848.0,0,197,7,2695.0,0.39888888888888885
13849.0,0,70,4,2524.93,3.9986624203821655
13851.0,0,28,7,3308.28,2.68015625
13854.0,0,6,33,9980.199999999999,4.296842105263158
13855.0,1,400,4,1310.3400000000001,3.1505479452054796
13856.0,1,68,11,1142.03,3.580925925925926
13857.0,1,293,6,1001.01,2.147578125
13859.0,1,226,2,515.86,4.354444444444444
13861.0,1,329,2,273.26,2.770952380952381
13862.0,0,8,7,2128.03,1.7919847328244274
13863.0,1,147,4,1239.55,4.389571428571428
13865.0,0,36,3,383.34000000000003,3.9034782608695653
13869.0,1,23,10,7996.87,2.993090692124105
13870.0,0,1,12,5120.61,2.29803738317757
13871.0,0,12,12,5556.84,3.7346236559139787
13872.0,1,427,3,919.57,4.236666666666667
13873.0,1,19,8,1038.92,4.6055
13874.0,1,258,7,2049.15,3.7728985507246375
13875.0,0,33,13,4452.38,3.492105263157895
13877.0,0,370,2,332.44,2.634
13878.0,0,447,3,1145.33,4.373731343283582
13880.0,0,45,12,2754.85,2.65986301369863
13881.0,0,7,32,34988.72,2.7643157894736845
13883.0,0,118,14,5628.32,3.1141417910447764
13884.0,0,177,8,1233.68,3.521578947368421
13885.0,1,89,2,506.8,3.960714285714286
13888.0,1,19,7,2001.59,4.189122807017544
13889.0,0,282,5,1574.3300000000002,2.7282352941176473
13890.0,0,7,6,1544.68,2.861935483870968
13891.0,1,278,3,859.21,2.578787878787879
13892.0,0,146,3,689.1999999999999,0.5075
13895.0,0,43,4,2352.75,4.512743362831858
13897.0,0,338,2,849.56,2.35
13898.0,1,225,2,686.4,2.03
13900.0,1,83,6,1610.59,2.912
13901.0,0,7,14,5461.42,3.7773559322033896
13902.0,1,532,5,34095.26,0.826984126984127
13908.0,0,26,3,1461.61,3.2314473684210525
13909.0,1,323,2,282.85,3.499473684210526
13911.0,0,44,19,4091.71,2.3036324786324784
13916.0,1,363,4,1275.81,5.166486486486487
13919.0,0,21,3,1189.02,2.868153846153846
13920.0,1,331,4,1774.68,2.55453488372093
13921.0,1,302,4,730.7,5.389772727272727
13922.0,1,251,3,865.2,3.0589999999999997
13925.0,0,21,2,496.05,5.179090909090909
13928.0,0,6,2,225.45000000000002,4.602307692307692
13929.0,1,69,11,3494.1,3.612280701754386
13931.0,0,180,10,4398.06,2.4425321888412017
13933.0,1,9,2,608.7900000000001,3.460434782608696
13935.0,1,496,3,6116.92,3.93925
13936.0,1,79,3,939.66,2.2974576271186438
13937.0,1,69,2,880.13,2.4622222222222225
13939.0,0,8,6,1382.62,1.7521212121212122
13940.0,0,16,2,391.06,3.3292592592592594
13941.0,0,71,13,7745.4800000000005,3.460779220779221
13945.0,1,294,2,854.15,3.369607843137255
13946.0,0,101,5,1800.63,1.9942592592592592
13948.0,1,260,4,548.76,3.518333333333333
13951.0,1,76,3,674.45,3.4892307692307694
13952.0,1,117,14,12823.521,3.733963325183374
13953.0,0,15,10,5729.36,1.9723529411764706
13955.0,1,54,3,544.0699999999999,3.0007058823529413
13956.0,0,38,3,676.07,2.9536111111111114
13957.0,1,317,3,458.25,5.2407407407407405
13958.0,1,279,8,4709.2300000000005,4.151277533039647
13959.0,0,181,5,808.17,2.580891089108911
13962.0,0,145,2,310.85,6.344736842105263
13963.0,1,208,17,2860.57,3.5609090909090906
13964.0,1,287,2,438.9,2.8825000000000003
13965.0,1,376,3,996.61,3.52125
13967.0,1,45,2,166.3,4.683333333333333
13969.0,0,7,28,7832.52,2.5854993678887483
13970.0,1,286,2,846.55,3.256153846153846
13971.0,0,6,12,3895.21,2.426214953271028
13975.0,0,28,10,4261.83,1.9418993506493507
13976.0,1,106,4,1192.36,4.6571428571428575
13979.0,0,293,6,2510.06,2.693156342182891
13980.0,0,339,4,568.68,3.6298076923076925
13982.0,0,63,8,3312.62,2.2418181818181817
13983.0,0,87,17,5831.52,3.276802721088435
13984.0,0,26,11,1792.6200000000001,1.9516666666666667
13985.0,0,7,14,5733.77,2.485609756097561
13987.0,1,279,2,682.54,1.9202173913043479
13988.0,0,62,5,2533.34,3.073526011560694
13989.0,0,139,4,1656.65,1.721470588235294
13992.0,0,280,2,142.7,2.6
13993.0,0,0,16,5556.76,4.808068669527897
13994.0,0,5,2,419.56,4.320476190476191
13995.0,0,15,12,3380.2200000000003,2.3613131313131315
13996.0,1,286,2,895.76,3.6136363636363638
13997.0,1,419,3,376.46,4.535
13998.0,1,346,3,566.7,4.801612903225807
13999.0,0,15,25,8162.39,2.533425692695214
14000.0,1,111,5,2046.3400000000001,2.0512244897959184
14001.0,0,132,8,3494.91,3.1882954545454543
14002.0,1,34,2,529.73,2.411489361702128
14004.0,0,8,8,4638.07,3.317966101694915
14005.0,0,33,3,696.56,1.7618421052631579
14006.0,1,15,7,2196.67,1.8636363636363635
14009.0,1,98,3,1099.91,2.2901351351351353
14010.0,1,465,2,445.15,2.9145833333333333
14011.0,1,380,2,457.82,1.283125
14013.0,1,10,5,1084.57,2.7166176470588232
14014.0,0,276,2,1443.03,3.7035135135135135
14016.0,1,61,11,11403.41,3.5088839285714286
14020.0,0,376,2,606.21,4.716060606060606
14021.0,1,55,7,1716.58,3.8238888888888884
14022.0,1,125,2,792.15,1.7827659574468087
14024.0,1,21,3,645.74,4.7620588235294115
14025.0,1,364,8,4057.9,4.155656565656566
14026.0,1,370,2,713.11,2.3936
14028.0,1,450,3,10396.5,1.45
14030.0,0,21,18,6820.46,3.713739946380697
14031.0,0,26,38,31359.68,4.472225519287834
14032.0,0,68,11,3416.19,2.0073770491803278
14034.0,0,57,2,473.90999999999997,2.752
14035.0,0,7,7,2203.99,2.870857142857143
14037.0,1,76,6,836.95,2.313684210526316
14038.0,0,44,4,2595.92,2.3235074626865675
14040.0,0,17,32,11435.55,3.7278859527121
14043.0,1,391,2,302.6,2.6529268292682926
14044.0,0,3,9,2966.9900000000002,2.501496259351621
14045.0,1,9,16,10986.63,3.5367567567567573
14047.0,0,99,12,3295.42,3.976231884057971
14048.0,1,205,3,748.69,2.5860283687943264
14049.0,0,58,12,10689.42,3.049894859813084
14051.0,0,13,29,14848.03,4.1586637931034485
14053.0,1,24,4,572.3,1.3533333333333333
14055.0,1,6,3,1520.96,4.233333333333333
14056.0,0,7,17,5333.97,2.7701639344262294
14057.0,0,0,18,6940.68,1.9967082294264338
14058.0,1,362,2,469.19,3.595
14060.0,0,8,25,6860.6,1.527794871794872
14061.0,1,407,3,917.4300000000001,8.654736842105264
14062.0,0,12,21,22922.59,2.9918553459119495
14063.0,1,338,9,22710.2,336.08875
14064.0,0,13,14,3022.93,1.5091666666666668
14065.0,1,289,3,891.02,3.67530612244898
14068.0,1,220,4,1516.72,4.555648148148148
14069.0,1,414,2,225.81,4.188292682926829
14071.0,0,160,2,356.81,1.5351724137931035
14075.0,0,161,4,1100.53,2.47125
14077.0,0,82,4,426.06,2.794375
14078.0,1,1,9,1553.47,2.7183108108108107
14079.0,1,24,2,618.73,21.76230769230769
14080.0,0,313,4,1070.08,8.350506329113925
14081.0,1,202,10,4867.57,2.715781990521327
14082.0,1,264,2,413.36,2.2866153846153847
14083.0,1,26,9,612.68,3.102830188679245
14085.0,0,41,27,8520.32,2.7886716259298616
14087.0,1,304,2,638.0,2.2224827586206897
14088.0,0,28,10,39052.88,6.002886597938144
14091.0,1,554,2,9530.08,3.141538461538462
14092.0,0,31,19,5590.34,3.135335570469799
14097.0,1,381,2,422.85999999999996,2.175
14099.0,0,20,17,4956.66,2.4904670912951166
14101.0,0,42,12,8929.53,1.5898823529411763
14104.0,1,54,5,743.53,3.195851851851852
14105.0,1,139,5,5988.83,2.781469534050179
14107.0,0,76,9,4010.91,2.7196059113300493
14108.0,0,1,3,738.38,2.41
14110.0,0,19,26,10564.42,2.7054335260115607
14111.0,0,6,2,247.2,2.85
14112.0,0,30,10,4820.26,2.380108695652174
14113.0,0,254,13,5685.6900000000005,2.7791111111111113
14114.0,1,173,7,1364.09,3.7590540540540545
14115.0,1,401,2,622.6700000000001,2.1922727272727274
14119.0,1,275,2,183.37,3.2954545454545454
14122.0,1,306,3,362.42,4.86
14127.0,1,22,6,1900.0800000000002,4.071196581196581
14128.0,0,155,2,592.25,1.7590243902439024
14129.0,0,160,5,1826.3799999999999,2.246986301369863
14130.0,1,219,4,1858.77,2.2807272727272725
14132.0,0,13,5,1552.46,1.5908045977011496
14133.0,1,29,4,911.14,6.498888888888889
14134.0,1,282,15,11123.35,3.354111111111111
14135.0,0,5,19,7339.68,1.8960732984293196
14136.0,1,300,5,1570.81,2.8432075471698113
14139.0,0,390,3,670.98,2.286046511627907
14142.0,1,273,2,671.34,2.400227272727273
14145.0,0,56,6,6709.05,4.759090909090909
14146.0,0,154,9,7163.03,3.1608681672025725
14147.0,0,185,8,2289.6,3.1066666666666665
14148.0,1,133,2,466.29,3.1541176470588237
14151.0,1,573,2,679.45,2.928181818181818
14152.0,0,134,6,1690.56,1.5287610619469028
14154.0,1,139,8,6460.7,3.868253424657534
14156.0,0,14,136,281204.89,6.123438263229308
14157.0,0,185,4,822.98,2.3847368421052635
14159.0,0,44,15,5390.79,1.668811074918567
14160.0,1,510,7,8421.47,2.5198130841121498
14161.0,1,115,7,2996.93,2.7597111913357404
14162.0,1,73,2,289.36,3.8892
14163.0,0,52,4,1808.1000000000001,4.2875000000000005
14166.0,1,405,2,251.15,3.303921568627451
14167.0,0,65,7,1101.55,4.121153846153846
14168.0,1,320,2,370.45,3.0233333333333334
14169.0,1,330,2,621.51,4.02734375
14170.0,1,275,3,570.18,2.4720689655172414
14172.0,1,505,3,369.02,5.856590909090909
14173.0,0,119,3,249.2,5.1066666666666665
14175.0,0,71,7,5662.57,4.487676348547717
14176.0,1,197,5,756.46,3.5983783783783787
14177.0,0,79,10,1768.36,3.9827322404371586
14178.0,0,43,2,296.82,1.5984810126582278
14180.0,0,6,29,5479.1,10.470646387832698
14181.0,1,310,2,308.35,2.714423076923077
14182.0,1,343,4,678.77,4.9318
14183.0,1,311,2,278.34000000000003,5.3167647058823535
14186.0,1,327,5,1550.63,1.4717307692307693
14188.0,0,9,4,1383.46,2.0611627906976744
14189.0,0,13,11,3756.03,2.702621359223301
14191.0,0,8,9,2391.16,2.59327731092437
14193.0,0,169,2,779.34,2.653111111111111
14194.0,0,6,27,12987.52,3.114130434782609
14195.0,1,101,6,2615.6,3.4625
14198.0,0,45,7,1225.28,5.228219178082192
14199.0,1,118,4,1091.7,4.938888888888889
14201.0,0,49,8,967.34,2.6399999999999997
14202.0,1,281,3,847.76,8.454482758620689
14204.0,1,322,3,874.22,2.76232044198895
14205.0,0,164,8,2170.4,3.733008849557522
14206.0,1,139,3,1185.01,2.2621126760563377
14209.0,0,21,14,4796.17,5.123555555555555
14210.0,1,5,16,5556.570000000001,3.515764331210191
14211.0,0,107,14,3071.08,2.8217045454545455
14214.0,0,56,3,899.16,2.3989830508474577
14215.0,0,86,7,2558.88,3.2874285714285714
14217.0,0,55,15,2378.61,5.857153846153846
14219.0,1,309,2,543.89,4.201944444444445
14220.0,1,147,4,1515.0,3.896578947368421
14221.0,0,13,15,5701.7,3.201134020618557
14223.0,0,57,2,656.59,3.952051282051282
14224.0,1,10,9,1841.71,4.171091703056768
14225.0,1,334,4,2031.07,2.8493023255813954
14226.0,0,110,3,2462.34,2.2944444444444443
14227.0,0,96,12,5417.27,2.614077380952381
14228.0,1,337,3,745.5,4.74921052631579
14229.0,0,191,6,1808.97,4.059655172413793
14230.0,1,335,3,979.8000000000001,5.499393939393939
14231.0,1,83,4,1235.6200000000001,3.223333333333333
14232.0,0,15,4,1573.33,1.9147252747252748
14233.0,0,111,6,2400.65,3.3610344827586207
14235.0,0,57,8,4375.99,2.0794326241134753
14236.0,0,272,4,1253.78,3.271714285714286
14237.0,1,273,2,471.14,4.460769230769231
14238.0,1,226,3,434.23,3.303076923076923
14239.0,0,30,17,3297.86,3.767719298245614
14240.0,0,125,2,584.0,3.282758620689655
14241.0,1,83,2,333.70000000000005,1.8375000000000001
14242.0,1,134,2,280.55,3.720625
14243.0,0,40,14,6619.76,3.782365269461078
14245.0,1,119,2,1693.45,3.1289814814814814
14246.0,1,10,3,1474.06,2.9734666666666665
14247.0,1,178,5,753.56,3.864424778761062
14248.0,1,218,3,1032.95,2.538085106382979
14249.0,1,310,12,5400.461,4.038533088235294
14253.0,1,393,2,363.40000000000003,5.895833333333333
